Year;City_name;Property_Type;Neighborhood_name;Index;Price;Inflation
2001;Hamburg;ETW;Altona;94,61581347;2200;0
2001;Hamburg;ETW;Altona;92,77528421;2200;1
2001;Hamburg;ETW;Eimsbüttel;101,9758312;2100;0
2001;Hamburg;ETW;Eimsbüttel;99,99213001;2100;1
2001;Hamburg;ETW;Nord;100,4000677;2200;0
2001;Hamburg;ETW;Nord;98,44701927;2100;1
2001;Hamburg;ETW;Wandsbek;105,4381999;1800;0
2001;Hamburg;ETW;Wandsbek;103,3871464;1800;1
2001;Hamburg;ETW;Bergedorf;103,6517381;1700;0
2001;Hamburg;ETW;Bergedorf;101,6354361;1700;1
2001;Hamburg;ETW;Harburg;107,5975526;1600;0
2001;Hamburg;ETW;Harburg;105,504494;1600;1
2001;Lübeck;ETW;Nord;100,6740341;1100;0
2001;Lübeck;ETW;Nord;98,71565635;1100;1
2001;Lübeck;ETW;Südost-Innenstadt;97,03582001;1400;0
2001;Lübeck;ETW;Südost-Innenstadt;95,14821518;1400;1
2001;Lübeck;ETW;Travemünde;101,9629364;2200;0
2001;Lübeck;ETW;Travemünde;99,97948606;2200;1
2001;Karlsruhe;ETW;Nord;89,12537384;1500;0
2001;Karlsruhe;ETW;Nord;87,39164824;1400;1
2001;Karlsruhe;ETW;Ost;99,75069427;1500;0
2001;Karlsruhe;ETW;Ost;97,81027792;1500;1
2001;Karlsruhe;ETW;Oststadt;104,9351883;1400;0
2001;Karlsruhe;ETW;Oststadt;102,8939197;1400;1
2001;Karlsruhe;ETW;Süd-West;99,81985474;1500;0
2001;Karlsruhe;ETW;Süd-West;97,87809303;1500;1
2001;Karlsruhe;ETW;Weststadt;102,2295609;1600;0
2001;Karlsruhe;ETW;Weststadt;100,240924;1600;1
2001;München;ETW;Altstadt - Maxvorstadt;100,246315;3100;0
2001;München;ETW;Altstadt - Maxvorstadt;98,29625751;3000;1
2001;München;ETW;Thalkirchen - Forstenried;105,2405243;2900;0
2001;München;ETW;Thalkirchen - Forstenried;103,1933161;2800;1
2001;München;ETW;Untergiesing - Au - Haidhausen;101,5197754;2800;0
2001;München;ETW;Untergiesing - Au - Haidhausen;99,54494571;2700;1
2001;München;ETW;Aubing - Laim - Pasing;97,03138733;2700;0
2001;München;ETW;Aubing - Laim - Pasing;95,14386873;2600;1
2001;München;ETW;Daglfing - Trudering;101,0954742;3100;0
2001;München;ETW;Daglfing - Trudering;99,12889834;3000;1
2001;München;ETW;Feldmoching - Oberföhring;105,4342575;2500;0
2001;München;ETW;Feldmoching - Oberföhring;103,3832807;2500;1
2001;München;ETW;Isarvorstadt - Untersendling;105,3104019;2800;0
2001;München;ETW;Isarvorstadt - Untersendling;103,2618345;2800;1
2001;München;ETW;Moosach - Milbertshofen;102,216217;2500;0
2001;München;ETW;Moosach - Milbertshofen;100,2278397;2500;1
2001;München;ETW;Nymphenburg - Neuhausen;98,43198395;2900;0
2001;München;ETW;Nymphenburg - Neuhausen;96,51722002;2900;1
2001;München;ETW;Perlach - Berg am Laim;107,5490265;2700;0
2001;München;ETW;Perlach - Berg am Laim;105,4569118;2700;1
2001;München;ETW;Schwabing - Bogenhausen;107,3073959;3100;0
2001;München;ETW;Schwabing - Bogenhausen;105,2199816;3000;1
2001;Münster;ETW;Mitte-Nordwest+Altstadt;97,09214783;2200;0
2001;Münster;ETW;Mitte-Nordwest+Altstadt;95,20344728;2200;1
2001;Münster;ETW;Mitte-Südost;100,4945908;1900;0
2001;Münster;ETW;Mitte-Südost;98,53970364;1900;1
2001;Münster;ETW;Nordost;104,0922623;1100;0
2001;Münster;ETW;Nordost;102,0673909;1100;1
2001;Münster;ETW;Südost;103,9459763;1500;0
2001;Münster;ETW;Südost;101,9239505;1500;1
2001;Münster;ETW;West;97,68725586;1500;0
2001;Münster;ETW;West;95,78697887;1500;1
2001;Potsdam;ETW;Babelsberg - Drewitz;106,5595856;1500;0
2001;Potsdam;ETW;Babelsberg - Drewitz;104,4867182;1500;1
2001;Potsdam;ETW;Nord-Ost;89,94203186;2100;0
2001;Potsdam;ETW;Nord-Ost;88,19242008;2000;1
2001;Potsdam;ETW;Potsdam;117,8152924;2100;0
2001;Potsdam;ETW;Potsdam;115,5234715;2000;1
2001;Stuttgart;ETW;Bad Cannstatt;99,02805328;1700;0
2001;Stuttgart;ETW;Bad Cannstatt;97,10169422;1600;1
2001;Stuttgart;ETW;Neckar Ost;99,41945648;1700;0
2001;Stuttgart;ETW;Neckar Ost;97,48548359;1700;1
2001;Stuttgart;ETW;Neckar Nord - Zuffenhausen;97,9209137;1600;0
2002;Dresden;ETW;Plauen / Prohlis / Leuben;89,58861937;1600;1
2002;Berlin;ETW;Mitte;96,10607147;;0
2002;Berlin;ETW;Mitte;92,91639093;;1
2002;Berlin;ETW;West;88,38776398;;0
2002;Berlin;ETW;West;85,45424764;;1
2002;Berlin;ETW;Schöneberg - Friedenau;88,83122253;;0
2002;Berlin;ETW;Schöneberg - Friedenau;85,88298817;;1
2002;Berlin;ETW;Süd-Ost;101,4273376;;0
2002;Berlin;ETW;Süd-Ost;98,0610487;;1
2002;Berlin;ETW;Ost;90,67367554;;0
2002;Berlin;ETW;Ost;87,66429169;;1
2002;Berlin;ETW;Wedding - Gesundbrunnen;94,70920563;;0
2002;Berlin;ETW;Wedding - Gesundbrunnen;91,5658859;;1
2002;Berlin;ETW;Friedrichshain;102,0510941;;0
2002;Berlin;ETW;Friedrichshain;98,66410316;;1
2002;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;88,39325714;;0
2002;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;85,45955849;;1
2002;Berlin;ETW;Prenzlauerberg;97,92367554;;0
2002;Berlin;ETW;Prenzlauerberg;94,67367023;;1
2002;Berlin;ETW;Nord;91,08049774;;0
2002;Berlin;ETW;Nord;88,05761181;;1
2002;Berlin;ETW;Charlottenburg;90,63036346;;0
2002;Berlin;ETW;Charlottenburg;87,62241711;;1
2002;Berlin;ETW;Wilmersdorf;90,38010406;;0
2002;Berlin;ETW;Wilmersdorf;87,38046361;;1
2002;Berlin;ETW;Südwest;91,72091675;;0
2002;Berlin;ETW;Südwest;88,67677584;;1
2002;Bonn;ETW;Bad Godesberg;90,38276672;1600;0
2002;Bonn;ETW;Bad Godesberg;87,3830379;1600;1
2002;Bonn;ETW;Beuel;82,1989212;1600;0
2002;Bonn;ETW;Beuel;79,4708074;1500;1
2002;Bonn;ETW;Hardtberg;92,33448029;1200;0
2002;Bonn;ETW;Hardtberg;89,26997571;1200;1
2002;Bonn;ETW;Zentrum-Nord;75,30645752;1500;0
2002;Bonn;ETW;Zentrum-Nord;72,80709885;1500;1
2002;Bonn;ETW;Zentrum-Süd;101,7199402;1600;0
2002;Bonn;ETW;Zentrum-Süd;98,34394001;1500;1
2002;Chemnitz;ETW;Mitte;90,3603363;1500;0
2002;Chemnitz;ETW;Mitte;87,36135193;1500;1
2002;Chemnitz;ETW;Mitte-West;94,64776611;1600;0
2002;Chemnitz;ETW;Mitte-West;91,50648551;1600;1
2002;Chemnitz;ETW;Nord-Ost;97,90908051;1700;0
2002;Chemnitz;ETW;Nord-Ost;94,65955959;1700;1
2002;Chemnitz;ETW;Nord-West;79,24804688;1200;0
2002;Chemnitz;ETW;Nord-West;76,61787014;1100;1
2002;Chemnitz;ETW;Süd-Ost;97,60208893;1500;0
2002;Chemnitz;ETW;Süd-Ost;94,36275681;1400;1
2002;Köln;ETW;Innenstadt;98,78841218;1900;0
2002;Köln;ETW;Innenstadt;95,50970698;1900;1
2002;Köln;ETW;Rodenkirchen;93,52105748;1800;0
2002;Köln;ETW;Rodenkirchen;90,4171714;1800;1
2002;Köln;ETW;Lindenthal;97,99564451;1900;0
2002;Köln;ETW;Lindenthal;94,74325061;1900;1
2002;Köln;ETW;Ehrenfeld;97,16547711;1900;0
2002;Köln;ETW;Ehrenfeld;93,94063578;1800;1
2002;Köln;ETW;Nippes;96,23904441;1600;0
2002;Köln;ETW;Nippes;93,0449506;1500;1
2002;Köln;ETW;Chorweiler;97,95399771;1400;0
2002;Köln;ETW;Chorweiler;94,70298603;1300;1
2002;Köln;ETW;Porz;96,3672952;1400;0
2002;Köln;ETW;Porz;93,16894486;1400;1
2002;Köln;ETW;Kalk;102,139612;1400;0
2002;Köln;ETW;Kalk;98,74968329;1300;1
2002;Köln;ETW;Mülheim;98,8536702;1700;0
2002;Köln;ETW;Mülheim;95,57279914;1600;1
2002;Düsseldorf;ETW;Altstadt - Stadtmitte;102,6883392;1800;0
2002;Düsseldorf;ETW;Altstadt - Stadtmitte;99,2801987;1700;1
2002;Düsseldorf;ETW;Benrath - Himmelgeist;100,1903229;1600;0
2002;Düsseldorf;ETW;Benrath - Himmelgeist;96,86508943;1600;1
2002;Düsseldorf;ETW;Golzheim - Derendorf;97,65094757;1800;0
2002;Düsseldorf;ETW;Golzheim - Derendorf;94,40999387;1700;1
2002;Düsseldorf;ETW;Düsseltal - Flingern;106,6740417;1700;0
2002;Düsseldorf;ETW;Düsseltal - Flingern;103,1336191;1600;1
2002;Düsseldorf;ETW;Bilk - Oberbilk;103,5237808;1800;0
2002;Düsseldorf;ETW;Bilk - Oberbilk;100,0879127;1700;1
2002;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;101,775383;1700;0
2002;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;98,39754272;1700;1
2002;Düsseldorf;ETW;Oberkassel;95,64490509;1800;0
2002;Düsseldorf;ETW;Oberkassel;92,47053027;1700;1
2002;Düsseldorf;ETW;Kaiserswerth - Rath;99,62454224;1700;0
2002;Düsseldorf;ETW;Kaiserswerth - Rath;96,31808657;1600;1
2002;Düsseldorf;ETW;Ludenberg - Gerresheim;104,2457657;1800;0
2002;Düsseldorf;ETW;Ludenberg - Gerresheim;100,7859355;1700;1
2002;Düsseldorf;ETW;Eller - Vennhausen;100,3762589;1700;0
2002;Düsseldorf;ETW;Eller - Vennhausen;97,04485434;1700;1
2002;Dresden;ETW;Altstadt;82,87967682;1800;0
2002;Dresden;ETW;Altstadt;80,12896931;1700;1
2002;Dresden;ETW;Blasewitz;107,5293579;1800;0
2002;Dresden;ETW;Blasewitz;103,960548;1800;1
2002;Dresden;ETW;Cotta;95,89129639;1700;0
2002;Dresden;ETW;Cotta;92,70874405;1600;1
2002;Dresden;ETW;Klotzsche / Pieschen;86,19658661;1600;0
2002;Dresden;ETW;Klotzsche / Pieschen;83,33579362;1500;1
2002;Dresden;ETW;Loschwitz / Neustadt;94,44042206;1700;0
2002;Dresden;ETW;Loschwitz / Neustadt;91,30602303;1700;1
2002;Dresden;ETW;Ortschaft;74,56903839;1400;0
2002;Dresden;ETW;Ortschaft;72,09415405;1400;1
2002;Dresden;ETW;Plauen / Prohlis / Leuben;92,6640625;1600;0
2002;Dortmund;ETW;Innenstadt;98,07026528;1500;0
2002;Dortmund;ETW;Innenstadt;94,81539477;1400;1
2002;Dortmund;ETW;Nord-Scharnhorst;101,135774;;0
2002;Dortmund;ETW;Nord-Scharnhorst;97,77916177;;1
2002;Dortmund;ETW;Ost;94,96857885;1400;0
2002;Dortmund;ETW;Ost;91,81665074;1300;1
2002;Dortmund;ETW;Süd-Hörde;93,85608203;1500;0
2002;Dortmund;ETW;Süd-Hörde;90,74107677;1500;1
2002;Dortmund;ETW;West-Mengede;97,1573992;1400;0
2002;Dortmund;ETW;West-Mengede;93,93282597;1400;1
2002;Duisburg;ETW;Mitte;90,32811737;1200;0
2002;Duisburg;ETW;Mitte;87,33020231;1100;1
2002;Duisburg;ETW;Rheinhausen-Homberg-Baerl;98,53282166;1400;0
2002;Duisburg;ETW;Rheinhausen-Homberg-Baerl;95,26259929;1300;1
2002;Duisburg;ETW;Süd;91,63529968;1300;0
2002;Duisburg;ETW;Süd;88,59400033;1200;1
2002;Duisburg;ETW;Walsum-Hamborn-Meiderich;91,63166046;1100;0
2002;Duisburg;ETW;Walsum-Hamborn-Meiderich;88,59048189;1100;1
2002;Erfurt;ETW;Ortsteile;54,15337753;;0
2002;Erfurt;ETW;Ortsteile;52,35607199;;1
2002;Erfurt;ETW;Stadt;88,3745575;1300;0
2002;Erfurt;ETW;Stadt;85,44147947;1200;1
2002;Frankfurt am Main;ETW;Bornheim-Ostend;106,6234902;2100;0
2002;Frankfurt am Main;ETW;Bornheim-Ostend;103,0847453;2000;1
2002;Frankfurt am Main;ETW;Mitte-Nord;97,64382804;2000;0
2002;Frankfurt am Main;ETW;Mitte-Nord;94,40311063;1900;1
2002;Frankfurt am Main;ETW;Mitte-West;105,6448521;2500;0
2002;Frankfurt am Main;ETW;Mitte-West;102,1385874;2400;1
2002;Frankfurt am Main;ETW;Nord-West;93,10596941;1800;0
2002;Frankfurt am Main;ETW;Nord-West;90,01585975;1700;1
2002;Frankfurt am Main;ETW;Norden;104,6369021;1900;0
2002;Frankfurt am Main;ETW;Norden;101,1640904;1900;1
2002;Frankfurt am Main;ETW;Osten;99,27303874;1900;0
2002;Frankfurt am Main;ETW;Osten;95,97824919;1900;1
2002;Frankfurt am Main;ETW;Süden;101,0473311;2200;0
2002;Frankfurt am Main;ETW;Süden;97,69365426;2200;1
2002;Frankfurt am Main;ETW;West-Autobahn;95,80667918;1600;0
2002;Frankfurt am Main;ETW;West-Autobahn;92,62693522;1600;1
2002;Frankfurt am Main;ETW;Westend/Innenstadt;104,9437949;2500;0
2002;Frankfurt am Main;ETW;Westend/Innenstadt;101,4607977;2400;1
2002;Hamburg;ETW;Mitte;102,3518288;1700;0
2002;Hamburg;ETW;Mitte;98,95485677;1700;1
2002;Hamburg;ETW;Altona;96,64759666;2200;0
2002;Hamburg;ETW;Altona;93,43994335;2100;1
2002;Hamburg;ETW;Eimsbüttel;108,5929146;2200;0
2002;Hamburg;ETW;Eimsbüttel;104,9888061;2100;1
2002;Hamburg;ETW;Nord;104,2034823;2100;0
2002;Hamburg;ETW;Nord;100,7450555;2000;1
2002;Hamburg;ETW;Wandsbek;101,8161212;1800;0
2002;Hamburg;ETW;Wandsbek;98,43692889;1700;1
2002;Hamburg;ETW;Bergedorf;95,68394389;1900;0
2002;Hamburg;ETW;Bergedorf;92,50827341;1800;1
2002;Hamburg;ETW;Harburg;102,3429726;1600;0
2002;Hamburg;ETW;Harburg;98,94629451;1600;1
2002;Lübeck;ETW;Nord;104,3637772;1200;0
2002;Lübeck;ETW;Nord;100,9000302;1200;1
2002;Lübeck;ETW;Südost-Innenstadt;97,38601685;1500;0
2002;Lübeck;ETW;Südost-Innenstadt;94,15385598;1500;1
2002;Lübeck;ETW;Travemünde;95,72661591;2100;0
2002;Lübeck;ETW;Travemünde;92,54952918;2100;1
2002;Karlsruhe;ETW;Nord;89,81337738;1500;0
2002;Karlsruhe;ETW;Nord;86,83254612;1400;1
2002;Karlsruhe;ETW;Ost;97,90059662;1600;0
2002;Karlsruhe;ETW;Ost;94,65135728;1600;1
2002;Karlsruhe;ETW;Oststadt;117,9175797;1800;0
2002;Karlsruhe;ETW;Oststadt;114,0039933;1700;1
2002;Karlsruhe;ETW;Süd-West;96,85319519;1500;0
2002;Karlsruhe;ETW;Süd-West;93,63871823;1400;1
2002;Karlsruhe;ETW;Weststadt;109,094902;1600;0
2002;Karlsruhe;ETW;Weststadt;105,474133;1500;1
2002;München;ETW;Altstadt - Maxvorstadt;105,068161;3200;0
2002;München;ETW;Altstadt - Maxvorstadt;101,5810362;3100;1
2002;München;ETW;Thalkirchen - Forstenried;107,9647903;3000;0
2002;München;ETW;Thalkirchen - Forstenried;104,3815288;2900;1
2002;München;ETW;Untergiesing - Au - Haidhausen;103,9091034;2800;0
2002;München;ETW;Untergiesing - Au - Haidhausen;100,4604467;2700;1
2002;München;ETW;Aubing - Laim - Pasing;100,4613342;2800;0
2002;München;ETW;Aubing - Laim - Pasing;97,12710614;2700;1
2002;München;ETW;Daglfing - Trudering;103,2559738;3300;0
2002;München;ETW;Daglfing - Trudering;99,82899396;3200;1
2002;München;ETW;Feldmoching - Oberföhring;104,2024536;2600;0
2002;München;ETW;Feldmoching - Oberföhring;100,7440609;2500;1
2002;München;ETW;Isarvorstadt - Untersendling;111,1622772;2900;0
2002;München;ETW;Isarvorstadt - Untersendling;107,4728937;2800;1
2002;München;ETW;Moosach - Milbertshofen;101,6455078;2300;0
2002;München;ETW;Moosach - Milbertshofen;98,27197798;2200;1
2002;München;ETW;Nymphenburg - Neuhausen;106,7621994;3100;0
2002;München;ETW;Nymphenburg - Neuhausen;103,2188508;3000;1
2002;München;ETW;Perlach - Berg am Laim;103,8807983;2700;0
2002;München;ETW;Perlach - Berg am Laim;100,4330811;2600;1
2002;München;ETW;Schwabing - Bogenhausen;109,9043732;3100;0
2002;München;ETW;Schwabing - Bogenhausen;106,2567385;3000;1
2002;Münster;ETW;Mitte-Nordwest+Altstadt;94,99008942;2200;0
2002;Münster;ETW;Mitte-Nordwest+Altstadt;91,83744739;2100;1
2002;Münster;ETW;Mitte-Südost;93,89176941;2000;0
2002;Münster;ETW;Mitte-Südost;90,77557971;1900;1
2002;Münster;ETW;Nordost;100,7956696;1400;0
2002;Münster;ETW;Nordost;97,45034515;1400;1
2002;Münster;ETW;Südost;93,30351257;1400;0
2002;Münster;ETW;Südost;90,20684663;1400;1
2002;Münster;ETW;West;97,00300598;1700;0
2002;Münster;ETW;West;93,78355693;1600;1
2002;Potsdam;ETW;Babelsberg - Drewitz;102,1443024;2000;0
2002;Potsdam;ETW;Babelsberg - Drewitz;98,75421796;2000;1
2002;Potsdam;ETW;Nord-Ost;81,39826965;2100;0
2002;Potsdam;ETW;Nord-Ost;78,69672881;2000;1
2002;Potsdam;ETW;Potsdam;105,2861481;1800;0
2002;Potsdam;ETW;Potsdam;101,7917884;1700;1
2002;Stuttgart;ETW;Bad Cannstatt;100,7951965;1700;0
2002;Stuttgart;ETW;Bad Cannstatt;97,44988783;1600;1
2002;Stuttgart;ETW;Neckar Ost;102,5281525;1900;0
2002;Stuttgart;ETW;Neckar Ost;99,1253284;1800;1
2002;Stuttgart;ETW;Neckar Nord - Zuffenhausen;96,89926147;1700;0
2002;Stuttgart;ETW;Neckar Nord - Zuffenhausen;93,68325561;1700;1
2002;Stuttgart;ETW;Degerloch - Sillenbuch;100,5119553;2100;0
2002;Stuttgart;ETW;Degerloch - Sillenbuch;97,1760471;2000;1
2002;Stuttgart;ETW;Feuerbach-Weilimdorf;98,78469849;2000;0
2002;Stuttgart;ETW;Feuerbach-Weilimdorf;95,50611654;2000;1
2002;Stuttgart;ETW;Stuttgart Mitte-Nord;97,89159393;1800;0
2002;Stuttgart;ETW;Stuttgart Mitte-Nord;94,64265338;1700;1
2002;Stuttgart;ETW;Stuttgart Ost;105,8356171;1700;0
2002;Stuttgart;ETW;Stuttgart Ost;102,323021;1600;1
2002;Stuttgart;ETW;Stuttgart Süd;102,8542938;1800;0
2002;Stuttgart;ETW;Stuttgart Süd;99,44064539;1700;1
2002;Stuttgart;ETW;Stuttgart West - Botnang;104,0690155;1800;0
2002;Stuttgart;ETW;Stuttgart West - Botnang;100,6150515;1800;1
2002;Stuttgart;ETW;Plieningen - Möhringen - Birkach;100,6587982;1900;0
2002;Stuttgart;ETW;Plieningen - Möhringen - Birkach;97,31801646;1800;1
2002;Stuttgart;ETW;Vaihingen;100,2693939;2300;0
2002;Stuttgart;ETW;Vaihingen;96,94153617;2200;1
2003;Dortmund;ETW;Innenstadt;91,02673735;1400;0
2003;Berlin;ETW;Mitte;96,32115936;;0
2003;Berlin;ETW;Mitte;92,1710864;;1
2003;Berlin;ETW;West;81,39923859;;0
2003;Berlin;ETW;West;77,89208833;;1
2003;Berlin;ETW;Schöneberg - Friedenau;81,94561768;;0
2003;Berlin;ETW;Schöneberg - Friedenau;78,41492625;;1
2003;Berlin;ETW;Süd-Ost;90,89216614;;0
2003;Berlin;ETW;Süd-Ost;86,97600563;;1
2003;Berlin;ETW;Ost;88,16637421;;0
2003;Berlin;ETW;Ost;84,36765658;;1
2003;Berlin;ETW;Wedding - Gesundbrunnen;89,56453705;;0
2003;Berlin;ETW;Wedding - Gesundbrunnen;85,70557848;;1
2003;Berlin;ETW;Friedrichshain;98,38839722;;0
2003;Berlin;ETW;Friedrichshain;94,14925569;;1
2003;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;86,11019135;;0
2003;Berlin;ETW;Tempelhof - Neukölln - Kreuzberg;82,40006598;;1
2003;Berlin;ETW;Prenzlauerberg;96,42486572;;0
2003;Berlin;ETW;Prenzlauerberg;92,27032449;;1
2003;Berlin;ETW;Nord;84,38165283;;0
2003;Berlin;ETW;Nord;80,74600291;;1
2003;Berlin;ETW;Charlottenburg;85,40296936;;0
2003;Berlin;ETW;Charlottenburg;81,72331521;;1
2003;Berlin;ETW;Wilmersdorf;92,0295639;;0
2003;Berlin;ETW;Wilmersdorf;88,06439771;;1
2003;Berlin;ETW;Südwest;84,4369254;;1
2003;Bonn;ETW;Bad Godesberg;91,53694153;1400;0
2003;Bonn;ETW;Bad Godesberg;87,59300036;1400;1
2003;Bonn;ETW;Beuel;78,86621857;1600;0
2003;Bonn;ETW;Beuel;75,46820547;1500;1
2003;Bonn;ETW;Hardtberg;93,3677597;1500;0
2003;Bonn;ETW;Hardtberg;89,3449363;1400;1
2003;Bonn;ETW;Zentrum-Nord;81,32358551;1500;0
2003;Bonn;ETW;Zentrum-Nord;77,81969483;1400;1
2003;Bonn;ETW;Zentrum-Süd;98,3820343;1600;0
2003;Bonn;ETW;Zentrum-Süd;94,14316693;1500;1
2003;Chemnitz;ETW;Mitte;93,93745422;1600;0
2003;Chemnitz;ETW;Mitte;89,89008508;1600;1
2003;Chemnitz;ETW;Mitte-West;94,75246429;1700;0
2003;Chemnitz;ETW;Mitte-West;90,6699798;1600;1
2003;Chemnitz;ETW;Nord-Ost;96,16986084;1700;0
2003;Chemnitz;ETW;Nord-Ost;92,0263067;1600;1
2003;Chemnitz;ETW;Nord-West;79,66255188;1200;0
2003;Chemnitz;ETW;Nord-West;76,23022814;1100;1
2003;Chemnitz;ETW;Süd-Ost;97,3583374;1500;0
2003;Chemnitz;ETW;Süd-Ost;93,16357681;1400;1
2003;Köln;ETW;Innenstadt;96,77475179;1900;0
2003;Köln;ETW;Innenstadt;92,60513544;1800;1
2003;Köln;ETW;Rodenkirchen;91,64819392;1700;0
2003;Köln;ETW;Rodenkirchen;87,69945935;1600;1
2003;Köln;ETW;Lindenthal;90,39581748;1800;0
2003;Köln;ETW;Lindenthal;86,50104254;1800;1
2003;Köln;ETW;Ehrenfeld;95,20346202;2000;0
2003;Köln;ETW;Ehrenfeld;91,10154593;1900;1
2003;Köln;ETW;Nippes;102,4089645;1600;0
2003;Köln;ETW;Nippes;97,99659371;1500;1
2003;Köln;ETW;Chorweiler;94,7183847;1400;0
2003;Köln;ETW;Chorweiler;90,63736855;1300;1
2003;Köln;ETW;Porz;96,88623538;1400;0
2003;Köln;ETW;Porz;92,71181568;1400;1
2003;Köln;ETW;Kalk;102,1137953;1400;0
2003;Köln;ETW;Kalk;97,7141421;1400;1
2003;Köln;ETW;Mülheim;95,79291187;1500;0
2003;Köln;ETW;Mülheim;91,66559887;1500;1
2003;Düsseldorf;ETW;Altstadt - Stadtmitte;98,80236053;1800;0
2003;Düsseldorf;ETW;Altstadt - Stadtmitte;94,54538307;1700;1
2003;Düsseldorf;ETW;Benrath - Himmelgeist;94,06127167;1600;0
2003;Düsseldorf;ETW;Benrath - Himmelgeist;90,00856775;1500;1
2003;Düsseldorf;ETW;Golzheim - Derendorf;93,92119598;1700;0
2003;Düsseldorf;ETW;Golzheim - Derendorf;89,87452734;1600;1
2003;Düsseldorf;ETW;Düsseltal - Flingern;96,91371155;1600;0
2003;Düsseldorf;ETW;Düsseltal - Flingern;92,73810801;1500;1
2003;Düsseldorf;ETW;Bilk - Oberbilk;92,86655426;1800;0
2003;Düsseldorf;ETW;Bilk - Oberbilk;88,86532568;1700;1
2003;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;106,9651489;1800;0
2003;Düsseldorf;ETW;Unterbilk - Hafen - Friedrichstadt;102,3564713;1700;1
2003;Düsseldorf;ETW;Oberkassel;94,85572052;1800;0
2003;Düsseldorf;ETW;Oberkassel;90,76878715;1700;1
2003;Düsseldorf;ETW;Kaiserswerth - Rath;91,1966095;1600;0
2003;Düsseldorf;ETW;Kaiserswerth - Rath;87,2673318;1500;1
2003;Düsseldorf;ETW;Ludenberg - Gerresheim;105,0714264;1700;0
2003;Düsseldorf;ETW;Ludenberg - Gerresheim;100,5443413;1700;1
2003;Düsseldorf;ETW;Eller - Vennhausen;94,01078796;1600;0
2003;Düsseldorf;ETW;Eller - Vennhausen;89,96025918;1500;1
2003;Dresden;ETW;Altstadt;76,67015839;1600;0
2003;Dresden;ETW;Altstadt;73,36676427;1600;1
2003;Dresden;ETW;Blasewitz;108,2580566;1800;0
2003;Dresden;ETW;Blasewitz;103,5936731;1700;1
2003;Dresden;ETW;Cotta;110,8755569;1700;0
2003;Dresden;ETW;Cotta;106,0983963;1700;1
2003;Dresden;ETW;Klotzsche / Pieschen;89,04158783;1600;0
2003;Dresden;ETW;Klotzsche / Pieschen;85,20516094;1600;1
2003;Dresden;ETW;Loschwitz / Neustadt;94,86885071;1900;0
2003;Dresden;ETW;Loschwitz / Neustadt;90,78135161;1800;1
2003;Dresden;ETW;Ortschaft;83,81024933;1700;0
2003;Dresden;ETW;Ortschaft;80,19921878;1700;1
2003;Dresden;ETW;Plauen / Prohlis / Leuben;94,23690796;1600;0
2003;Dresden;ETW;Plauen / Prohlis / Leuben;90,17663661;1500;1
2003;Dortmund;ETW;Innenstadt;87,10477873;1300;1
2003;Dortmund;ETW;Nord-Scharnhorst;74,70679056;;0
2003;Dortmund;ETW;Nord-Scharnhorst;71,48798969;;1
2003;Dortmund;ETW;Ost;89,63605491;1300;0
2003;Dortmund;ETW;Ost;85,77401494;1200;1
2003;Dortmund;ETW;Süd-Hörde;94,44713957;1600;0
2003;Dortmund;ETW;Süd-Hörde;90,37781023;1500;1
2003;Dortmund;ETW;West-Mengede;92,73917945;1300;0
2003;Dortmund;ETW;West-Mengede;88,74343892;1300;1
2003;Duisburg;ETW;Mitte;98,171875;1400;0
2003;Duisburg;ETW;Mitte;93,9420625;1300;1
2003;Duisburg;ETW;Rheinhausen-Homberg-Baerl;85,6009903;1100;0
2003;Duisburg;ETW;Rheinhausen-Homberg-Baerl;81,91280426;1100;1
2003;Duisburg;ETW;Süd;85,49498749;1100;0
2003;Duisburg;ETW;Süd;81,81136867;1100;1
2003;Duisburg;ETW;Walsum-Hamborn-Meiderich;84,19339752;1000;0
2003;Duisburg;ETW;Walsum-Hamborn-Meiderich;80,56585873;1000;1
2003;Erfurt;ETW;Ortsteile;74,6315918;;0
2003;Erfurt;ETW;Ortsteile;71,41603093;;1
2003;Erfurt;ETW;Stadt;75,52281952;1100;0
2003;Erfurt;ETW;Stadt;72,2688594;1100;1
2003;Frankfurt am Main;ETW;Bornheim-Ostend;104,6025159;2100;0
2003;Frankfurt am Main;ETW;Bornheim-Ostend;100,0956342;2000;1
2003;Frankfurt am Main;ETW;Mitte-Nord;95,190958;1900;0
2003;Frankfurt am Main;ETW;Mitte-Nord;91,08958065;1800;1
2003;Frankfurt am Main;ETW;Mitte-West;101,0505371;2200;0
2003;Frankfurt am Main;ETW;Mitte-West;96,69669517;2100;1
2003;Frankfurt am Main;ETW;Nord-West;93,06870804;2000;0
2003;Frankfurt am Main;ETW;Nord-West;89,0587695;1900;1
2003;Frankfurt am Main;ETW;Norden;104,0956613;1900;0
2003;Frankfurt am Main;ETW;Norden;99,61061781;1800;1
2003;Frankfurt am Main;ETW;Osten;97,74749122;1800;0
